race_date,venue_code,race_number,boat_number,racer_number,racer_name,racer_class_number,racer_branch_number,racer_birthplace_number,racer_age,racer_weight,course_number,start_timing,entry_number,place_number,decision_hand,flying_count,late_count,average_start_timing,national_top_1_percent,national_top_2_percent,national_top_3_percent,local_top_1_percent,local_top_2_percent,local_top_3_percent,assigned_motor_number,assigned_motor_top_2_percent,assigned_motor_top_3_percent,assigned_boat_number,assigned_boat_top_2_percent,assigned_boat_top_3_percent
20251228,03,5,3,5242,高山 弘斗,3,,,25,55.4,3,0.33,,5,,0,0,0.2,4.08,21.05,36.84,3.17,10.98,20.73,36,,,38,,
20251228,03,5,4,4705,吉川 勇作,3,,,37,54.6,4,0.18,,1,,0,0,0.14,3.67,21.52,27.85,4.52,25.0,39.58,61,,,67,,
20251228,03,5,5,4752,西尾 亮輔,3,,,37,52.0,5,0.17,,2,,0,0,0.18,4.12,20.0,37.0,4.25,18.87,37.74,47,,,10,,
20251228,03,5,6,5371,早川 颯太,4,,,23,52.0,6,0.19,,6,,0,0,0.19,1.58,0.0,3.03,1.36,0.0,0.0,39,,,14,,
20251228,03,6,1,4834,浜本 裕己,3,,,38,51.5,1,0.17,,4,,0,0,0.17,6.1,43.52,58.33,0.0,0.0,0.0,16,,,60,,
20251228,03,6,2,3776,横井 健太,3,,,50,56.3,2,0.21,,3,,0,0,0.19,2.91,6.67,21.11,4.31,21.57,39.22,51,,,63,,
20251228,03,6,3,5006,久保原 秀人,3,,,29,54.3,3,0.18,,6,,0,0,0.16,3.4,13.43,23.88,4.32,13.64,31.82,11,,,55,,
20251228,03,6,4,5300,横田 海人,3,,,23,52.0,4,0.12,,5,,0,0,0.18,2.6,8.57,14.29,2.49,8.22,12.33,23,,,39,,
20251228,03,6,5,4826,井上 一輝,1,,,31,52.0,5,0.07,,1,,0,0,0.14,7.01,53.1,66.9,7.52,58.06,72.04,14,,,16,,
20251228,03,6,6,5048,眞鳥 康太,3,,,31,56.2,6,0.15,,2,,0,0,0.19,4.88,29.21,44.94,5.52,44.0,64.0,45,,,69,,
20251228,03,7,1,3339,泉 具巳,3,,,60,54.7,1,0.09,,2,,0,0,0.16,4.24,25.61,39.02,3.95,21.05,36.84,38,,,47,,
20251228,03,7,2,5267,石本 裕武,1,,,25,52.0,2,0.11,,1,,0,0,0.15,6.69,51.26,68.07,6.12,52.94,58.82,27,,,24,,
20251228,03,7,3,5054,佐々木 大河,3,,,29,52.5,3,0.11,,6,,0,0,0.15,6.11,45.19,62.5,5.28,36.0,50.0,12,,,49,,
20251228,03,7,4,4660,宇田川 信一,3,,,34,52.0,4,0.27,,4,,0,0,0.2,3.75,11.36,29.55,5.35,34.41,51.61,33,,,71,,
20251228,03,7,5,3752,宇土 泰就,3,,,54,56.9,5,0.19,,5,,0,0,0.16,4.13,19.78,36.26,4.38,37.5,37.5,46,,,11,,
20251228,03,7,6,4258,関根 彰人,3,,,42,52.2,6,0.25,,3,,0,0,0.18,4.86,32.99,41.24,5.59,35.29,60.0,64,,,22,,
20251228,03,8,1,4379,桑島 和宏,1,,,41,56.3,1,0.14,,2,,0,0,0.16,6.07,41.46,61.79,6.54,46.58,65.07,53,,,15,,
20251228,03,8,2,3904,森 貴洋,3,,,48,52.6,2,0.22,,4,,0,0,0.17,5.79,39.39,60.61,6.75,50.0,79.17,17,,,26,,
20251228,03,8,3,4472,尾嶋 一広,1,,,38,54.1,3,0.15,,3,,0,0,0.15,6.42,47.45,67.88,6.81,44.19,69.77,32,,,70,,
20251228,03,8,4,4725,佐竹 太一,3,,,39,52.9,4,0.24,,1,,0,0,0.2,5.02,29.03,46.24,5.63,35.37,57.32,19,,,18,,
20251228,03,8,5,5394,福西 広太郎,4,,,24,52.0,5,0.15,,6,,0,0,,2.45,3.08,13.85,0.0,0.0,0.0,30,,,12,,
20251228,03,8,6,3967,鈴木 茂高,3,,,46,56.8,6,0.15,,5,,0,0,0.21,4.42,22.58,38.71,4.45,26.79,35.71,13,,,23,,
20251228,03,9,1,4688,永井 彪也,1,,,33,53.8,1,0.15,,1,,0,0,0.13,6.52,40.91,60.91,6.48,44.79,58.33,63,,,50,,
20251228,03,9,2,4508,野間 大樹,3,,,37,52.0,2,0.17,,2,,0,0,0.18,5.33,37.04,55.56,4.45,31.03,41.38,41,,,37,,
20251228,03,9,3,4159,向後 龍一,2,,,44,52.0,3,0.18,,4,,0,0,0.17,5.81,40.98,55.74,6.14,41.27,53.97,65,,,53,,
20251228,03,9,4,5242,高山 弘斗,3,,,25,55.4,4,0.13,,5,,0,0,0.2,4.08,21.05,36.84,3.17,10.98,20.73,36,,,38,,
20251228,03,9,5,3722,西村 秀樹,3,,,55,52.3,5,0.22,,6,,0,0,0.18,3.71,15.29,25.88,3.67,0.0,16.67,66,,,45,,
20251228,03,9,6,5046,松山 裕基,3,,,31,54.2,6,0.23,,3,,0,0,0.17,4.77,26.09,44.57,3.78,14.81,37.04,55,,,48,,
20251228,03,10,1,4297,山田 哲也,1,,,43,52.3,1,0.12,,1,,0,0,0.1,6.32,48.15,58.33,6.11,44.44,53.09,37,,,33,,
20251228,03,10,2,4834,浜本 裕己,3,,,38,51.5,2,0.14,,4,,0,0,0.17,6.1,43.52,58.33,0.0,0.0,0.0,16,,,60,,
20251228,03,10,3,4803,飯田 庄吾,3,,,32,55.9,3,0.09,,3,,0,0,0.18,3.41,10.87,23.91,3.82,17.65,23.53,67,,,28,,
20251228,03,10,4,5273,山下 拓巳,3,,,24,52.0,4,0.12,,6,,0,0,0.18,4.5,26.6,38.3,3.11,15.79,21.05,25,,,30,,
20251228,03,10,5,5279,石渡 翔一郎,3,,,23,52.1,5,0.14,,2,,1,0,0.15,5.69,36.36,58.18,5.23,34.41,52.15,28,,,13,,
20251228,03,10,6,4888,金児 隆太,2,,,38,52.4,6,0.13,,5,,0,0,0.17,5.06,28.0,46.0,5.77,38.46,53.85,60,,,27,,
20251228,03,11,1,5267,石本 裕武,1,,,25,52.0,1,0.23,,1,,0,0,0.15,6.69,51.26,68.07,6.12,52.94,58.82,27,,,24,,
20251228,03,11,2,3973,崎 利仁,3,,,49,54.3,2,0.26,,3,,0,0,0.2,4.43,21.43,39.29,4.63,24.58,40.68,20,,,59,,
20251228,03,11,3,5150,坂本 雄紀,2,,,31,51.5,3,0.18,,4,,0,0,0.15,6.03,41.51,62.26,3.93,21.43,35.71,29,,,54,,
20251228,03,11,4,5368,宮崎 心之介,3,,,23,52.0,4,0.19,,2,,0,0,0.17,3.34,11.25,26.25,4.43,21.43,42.86,31,,,25,,
20251228,03,11,5,4656,大崎 翔,3,,,38,54.2,5,0.22,,5,,0,0,0.16,4.88,27.17,39.13,5.24,23.53,52.94,56,,,64,,
20251228,03,11,6,4943,八木 治樹,3,,,34,52.2,6,0.23,,6,,0,0,0.15,4.46,23.53,41.18,5.53,33.33,58.33,70,,,34,,
20251228,03,12,1,4826,井上 一輝,1,,,31,52.0,1,0.11,,1,,0,0,0.14,7.01,53.1,66.9,7.52,58.06,72.04,14,,,16,,
20251228,03,12,2,4875,大塚 康雅,3,,,31,51.0,2,0.15,,2,,0,0,0.18,4.56,25.58,38.37,4.77,29.73,43.24,69,,,56,,
20251228,03,12,3,4381,田路 朋史,1,,,41,52.0,3,0.13,,6,,0,0,0.15,6.14,44.7,60.61,7.09,59.09,77.27,62,,,51,,
20251228,03,12,4,5223,森清 友翔,3,,,24,53.2,4,0.19,,5,,0,0,0.2,4.42,22.86,39.05,3.71,17.65,23.53,10,,,31,,
20251228,03,12,5,5054,佐々木 大河,3,,,29,52.5,5,0.35,,4,,0,0,0.15,6.11,45.19,62.5,5.28,36.0,50.0,12,,,49,,
20251228,03,12,6,4725,佐竹 太一,3,,,39,52.9,6,0.21,,3,,0,0,0.2,5.02,29.03,46.24,5.63,35.37,57.32,19,,,18,,
20251228,04,1,1,5359,佐藤 世那,3,,,19,52.7,1,0.26,,4,,0,0,0.21,3.19,12.35,22.22,2.08,2.0,8.0,22,,,30,,
20251228,04,1,2,4982,中村 将隆,3,,,29,53.1,2,0.06,,1,,0,0,0.17,4.92,30.12,48.19,4.65,23.08,46.15,38,,,26,,
20251228,04,1,3,3790,佐口 達也,3,,,53,52.9,3,0.07,,2,,0,0,0.18,3.89,14.86,32.43,4.23,23.08,38.46,74,,,58,,
20251228,04,1,4,4059,入澤 友治,3,,,46,52.0,4,0.05,,3,,0,0,0.15,5.58,40.22,55.43,5.39,45.71,51.43,47,,,36,,
20251228,04,1,5,3992,関口 智久,2,,,47,53.7,5,0.06,,9,,0,0,0.15,5.3,28.72,55.32,0.0,0.0,0.0,59,,,56,,
20251228,04,1,6,5419,櫻井 隼,4,,,19,52.0,6,0.04,,5,,0,0,,2.09,1.52,10.61,1.67,0.0,0.0,35,,,46,,
20251228,04,2,1,3507,藤井 徹,3,,,54,52.3,1,0.25,,4,,0,0,0.19,4.18,18.42,34.21,4.8,28.26,43.48,19,,,54,,
20251228,04,2,2,3315,広瀬 聖仁,3,,,60,52.5,2,0.25,,5,,1,0,0.16,4.12,19.3,38.6,5.1,33.33,47.62,12,,,47,,
20251228,04,2,3,5132,中野 希一,1,,,26,52.0,3,0.26,,3,,0,0,0.15,6.99,55.64,76.69,5.56,11.11,66.67,48,,,27,,
20251228,04,2,4,4365,盛本 真輔,3,,,40,52.0,4,0.23,,1,,0,0,0.19,5.32,35.78,53.21,4.37,15.79,42.11,28,,,34,,
20251228,04,2,5,3659,藤生 雄人,2,,,51,53.2,5,0.32,,2,,0,0,0.18,5.42,35.42,54.17,6.62,49.18,68.85,24,,,21,,
20251228,04,2,6,5422,真田 聖也,4,,,23,52.6,6,0.36,,6,,0,0,,1.0,0.0,0.0,0.0,0.0,0.0,55,,,40,,
20251228,04,3,1,3381,滝沢 芳行,3,,,57,52.0,1,0.17,,1,,0,0,0.16,4.72,23.66,40.86,5.54,42.86,54.29,72,,,35,,
20251228,04,3,2,4432,黄金井 力良,2,,,39,55.0,2,0.22,,3,,0,0,0.17,4.89,23.39,43.55,5.52,36.0,52.0,46,,,43,,
20251228,04,3,3,4025,山本 隆幸,1,,,48,52.2,3,0.18,,2,,0,0,0.18,6.61,47.37,70.39,4.23,15.38,23.08,53,,,22,,
20251228,04,3,4,4274,長畑 友輔,3,,,43,52.6,4,0.16,,5,,0,0,0.15,4.47,25.3,44.58,5.18,34.04,51.06,36,,,41,,
20251228,04,3,5,5411,木下 虎之輔,4,,,20,56.3,6,0.12,,6,,0,0,,1.54,0.0,3.17,1.17,0.0,0.0,13,,,45,,
20251228,04,3,6,3441,土屋 太朗,3,,,56,52.3,5,0.13,,4,,0,0,0.19,4.63,22.47,48.31,5.11,26.09,50.0,64,,,19,,
20251228,04,4,1,4110,小澤 和也,3,,,45,55.6,1,0.13,,5,,0,0,0.17,4.16,22.5,40.0,3.96,16.0,32.0,70,,,28,,
20251228,04,4,2,4681,太田 潮,3,,,35,53.7,2,0.3,,6,,0,0,0.18,3.95,18.75,28.75,3.75,18.75,28.13,16,,,33,,
20251228,04,4,3,3885,久田 武,2,,,51,52.0,3,0.17,,2,,0,0,0.17,5.18,31.86,49.56,5.81,38.46,65.38,33,,,53,,
20251228,04,4,4,4828,松山 将吾,1,,,31,50.5,4,0.12,,1,,0,0,0.14,6.52,44.86,71.03,5.46,25.0,41.67,65,,,44,,
20251228,04,4,5,3107,平岡 重典,3,,,62,52.0,6,0.07,,3,,0,0,0.19,3.79,10.47,30.23,4.52,20.0,40.0,29,,,51,,
20251228,04,4,6,5066,鈴木 孝明,3,,,27,52.9,5,0.09,,4,,0,0,0.17,5.73,36.96,63.04,6.07,46.34,63.41,11,,,31,,
20251228,04,5,1,4095,福来 剛,1,,,44,52.0,1,0.11,,1,,0,0,0.15,6.9,54.7,68.38,6.58,50.52,63.92,10,,,60,,
20251228,04,5,2,5004,河野 主樹,4,,,29,52.0,2,0.19,,2,,0,0,0.16,4.85,24.32,47.3,5.17,22.22,61.11,56,,,61,,
20251228,04,5,3,4085,荻野 裕介,4,,,46,52.0,3,0.15,,5,,0,0,0.23,4.81,23.73,45.76,4.8,25.71,45.71,17,,,49,,
20251228,04,5,4,3981,今坂 晃広,3,,,48,52.7,4,0.18,,3,,0,0,0.19,4.23,23.42,36.04,4.73,33.33,42.42,57,,,24,,
20251228,04,5,5,5419,櫻井 隼,4,,,19,52.0,6,0.14,,4,,0,0,,2.09,1.52,10.61,1.67,0.0,0.0,35,,,46,,
20251228,04,5,6,4462,夏山 亮平,3,,,39,55.6,5,0.18,,6,,0,0,0.19,5.08,30.12,48.19,4.65,32.43,43.24,30,,,64,,
20251228,04,6,1,3315,広瀬 聖仁,3,,,60,52.5,1,0.11,,2,,1,0,0.16,4.12,19.3,38.6,5.1,33.33,47.62,12,,,47,,
20251228,04,6,2,4633,森 智也,3,,,36,52.1,2,0.13,,5,,0,0,0.16,5.83,33.33,63.73,4.9,28.57,57.14,58,,,55,,
20251228,04,6,3,4016,西川 新太郎,3,,,46,54.4,3,0.11,,6,,0,0,0.15,4.67,25.29,45.98,4.17,33.33,38.89,21,,,39,,
20251228,04,6,4,5331,佐藤 永梧,4,,,21,54.1,4,0.13,,3,,0,0,0.15,3.53,18.52,29.63,2.66,9.38,18.75,51,,,63,,
20251228,04,6,5,4982,中村 将隆,3,,,29,53.1,5,0.12,,4,,0,0,0.17,4.92,30.12,48.19,4.65,23.08,46.15,38,,,26,,
20251228,04,6,6,4748,渡邉 雄朗,1,,,39,52.0,6,0.07,,1,,0,0,0.13,6.66,54.55,69.93,6.97,57.14,62.86,27,,,32,,
20251228,04,7,1,3075,中村 裕将,3,,,63,56.0,1,0.18,,4,,0,0,0.16,4.8,26.47,45.1,4.5,25.0,37.5,73,,,37,,
20251228,04,7,2,4787,椎名 豊,1,,,37,52.4,2,0.21,,1,,1,0,0.15,7.03,51.64,67.21,6.51,42.55,55.32,37,,,52,,
20251228,04,7,3,3659,藤生 雄人,2,,,51,53.2,3,0.23,,3,,0,0,0.18,5.42,35.42,54.17,6.62,49.18,68.85,24,,,21,,
20251228,04,7,4,4139,丹下 健,3,,,45,53.3,4,0.24,,2,,0,0,0.16,4.61,24.14,42.53,4.0,23.68,31.58,45,,,38,,
20251228,04,7,5,4229,市川 美宏,3,,,42,52.2,5,0.32,,5,,0,0,0.2,4.11,17.46,33.33,4.92,30.56,44.44,40,,,50,,
20251228,04,7,6,5411,木下 虎之輔,4,,,20,56.3,6,0.25,,6,,0,0,,1.54,0.0,3.17,1.17,0.0,0.0,13,,,45,,
20251228,04,8,1,3965,北中 元樹,2,,,46,53.4,1,0.15,,3,,0,0,0.15,5.71,40.37,57.8,6.09,42.86,60.0,18,,,25,,
20251228,04,8,2,3441,土屋 太朗,3,,,56,52.1,2,0.21,,2,,0,0,0.19,4.63,22.47,48.31,5.11,26.09,50.0,64,,,19,,
20251228,04,8,3,3647,伊藤 雄二,3,,,53,49.0,3,0.17,,5,,0,0,0.15,4.31,18.92,37.84,3.97,12.82,33.33,39,,,29,,
20251228,04,8,4,4305,金子 拓矢,1,,,42,52.4,4,0.17,,1,,0,0,0.15,7.72,62.39,81.65,6.33,44.23,59.62,67,,,62,,
20251228,04,8,5,4175,川尻 泰輔,3,,,43,53.8,5,0.29,,4,,0,0,0.16,5.14,35.0,48.75,4.64,33.33,38.89,49,,,48,,
20251228,04,8,6,5427,港 理樹,4,,,23,52.3,6,0.29,,6,,0,0,,1.96,0.0,4.0,0.0,0.0,0.0,75,,,20,,
20251228,04,9,1,3107,平岡 重典,3,,,62,52.0,2,0.2,,4,,0,0,0.19,3.79,10.47,30.23,4.52,20.0,40.0,29,,,51,,
20251228,04,9,2,4095,福来 剛,1,,,44,52.0,1,0.14,,1,,0,0,0.15,6.9,54.7,68.38,6.58,50.52,63.92,10,,,60,,
20251228,04,9,3,3507,藤井 徹,3,,,54,52.3,3,0.21,,3,,0,0,0.19,4.18,18.42,34.21,4.8,28.26,43.48,19,,,54,,
20251228,04,9,4,4432,黄金井 力良,2,,,39,55.0,4,0.14,,6,,0,0,0.17,4.89,23.39,43.55,5.52,36.0,52.0,46,,,43,,
20251228,04,9,5,5359,佐藤 世那,3,,,19,52.7,5,0.11,,5,,0,0,0.21,3.19,12.35,22.22,2.08,2.0,8.0,22,,,30,,
20251228,04,9,6,4648,木村 亮太,3,,,41,52.0,6,0.15,,2,,0,0,0.15,4.51,21.52,40.51,4.32,22.73,40.91,69,,,23,,
20251228,04,10,1,3992,関口 智久,2,,,47,53.7,1,0.17,,1,,0,0,0.15,5.3,28.72,55.32,0.0,0.0,0.0,59,,,56,,
20251228,04,10,2,4016,西川 新太郎,3,,,46,54.4,2,0.15,,4,,0,0,0.15,4.67,25.29,45.98,4.17,33.33,38.89,21,,,39,,
20251228,04,10,3,3981,今坂 晃広,3,,,48,52.7,3,0.13,,5,,0,0,0.19,4.23,23.42,36.04,4.73,33.33,42.42,57,,,24,,
20251228,04,10,4,4681,太田 潮,3,,,35,53.7,4,0.14,,6,,0,0,0.18,3.95,18.75,28.75,3.75,18.75,28.13,16,,,33,,
20251228,04,10,5,4274,長畑 友輔,3,,,43,52.6,5,0.09,,3,,0,0,0.15,4.47,25.3,44.58,5.18,34.04,51.06,36,,,41,,
20251228,04,10,6,5132,中野 希一,1,,,26,52.0,6,0.09,,2,,0,0,0.15,6.99,55.64,76.69,5.56,11.11,66.67,48,,,27,,
20251228,04,11,1,4828,松山 将吾,1,,,31,50.5,1,0.15,,4,,0,0,0.14,6.52,44.86,71.03,5.46,25.0,41.67,65,,,44,,
20251228,04,11,2,4365,盛本 真輔,3,,,40,52.0,2,0.19,,3,,0,0,0.19,5.32,35.78,53.21,4.37,15.79,42.11,28,,,34,,
20251228,04,11,3,3381,滝沢 芳行,3,,,57,52.0,3,0.17,,5,,0,0,0.16,4.72,23.66,40.86,5.54,42.86,54.29,72,,,35,,
20251228,04,11,4,3075,中村 裕将,3,,,63,56.0,4,0.14,,2,,0,0,0.16,4.8,26.47,45.1,4.5,25.0,37.5,73,,,37,,
20251228,04,11,5,4462,夏山 亮平,3,,,39,55.6,,,,16,,0,0,0.19,5.08,30.12,48.19,4.65,32.43,43.24,30,,,64,,
20251228,04,11,6,4254,川島 圭司,2,,,42,52.0,5,0.13,,1,,0,0,0.14,5.87,41.18,57.14,5.57,28.57,57.14,23,,,59,,
20251228,04,12,1,4305,金子 拓矢,1,,,42,52.4,1,0.12,,1,,0,0,0.15,7.72,62.39,81.65,6.33,44.23,59.62,67,,,62,,
20251228,04,12,2,3885,久田 武,2,,,51,52.0,2,0.12,,2,,0,0,0.17,5.18,31.86,49.56,5.81,38.46,65.38,33,,,53,,
20251228,04,12,3,4633,森 智也,3,,,36,52.1,3,0.19,,4,,0,0,0.16,5.83,33.33,63.73,4.9,28.57,57.14,58,,,55,,
20251228,04,12,4,4229,市川 美宏,3,,,42,52.2,5,0.14,,6,,0,0,0.2,4.11,17.46,33.33,4.92,30.56,44.44,40,,,50,,
20251228,04,12,5,4085,荻野 裕介,4,,,46,52.0,6,0.11,,5,,0,0,0.23,4.81,23.73,45.76,4.8,25.71,45.71,17,,,49,,
20251228,04,12,6,4025,山本 隆幸,1,,,48,52.2,4,0.14,,3,,0,0,0.18,6.61,47.37,70.39,4.23,15.38,23.08,53,,,22,,
20251228,05,1,1,5288,尾道 佳諭,3,,,26,53.3,1,-0.14,,14,,0,0,0.26,3.7,18.28,26.88,1.47,0.0,0.0,16,,,73,,
20251228,05,1,2,5294,豊田 祥生,3,,,23,51.0,3,0.12,,5,,0,0,0.17,3.87,18.87,27.36,3.74,10.53,26.32,44,,,53,,
20251228,05,1,3,3072,西田 靖,3,,,64,52.1,2,0.01,,2,,0,0,0.18,4.3,27.17,34.78,4.31,27.08,35.42,50,,,57,,
20251228,05,1,4,5191,飛田 江己,1,,,24,52.0,4,0.07,,3,,0,0,0.13,6.68,45.97,68.55,6.79,50.0,67.65,12,,,37,,
20251228,05,1,5,5329,金子 龍斗,3,,,22,51.0,5,0.17,,1,,0,0,0.17,4.28,20.99,37.04,4.13,25.0,37.5,48,,,38,,
20251228,05,1,6,5047,國分 将太郎,3,,,31,53.0,6,0.11,,4,,0,0,0.17,4.54,25.53,42.55,4.72,27.16,45.68,47,,,69,,
20251228,05,2,1,4081,樋口 範政,3,,,46,56.2,1,0.08,,3,,0,0,0.19,3.91,15.38,33.65,4.63,34.38,37.5,60,,,39,,
20251228,05,2,2,4973,栗原 直也,3,,,33,52.0,2,0.09,,4,,0,0,0.19,5.13,29.81,51.92,4.92,23.08,57.69,29,,,56,,
20251228,05,2,3,3748,小黒 竜吾,3,,,50,53.5,3,0.19,,6,,0,0,0.18,3.98,15.63,34.38,3.81,17.54,33.33,13,,,72,,
20251228,05,2,4,5065,伊久間 陽優,3,,,27,52.0,4,0.08,,1,,0,0,0.16,4.96,36.9,47.62,4.89,35.14,45.95,71,,,59,,
20251228,05,2,5,3385,渡邉 睦広,3,,,56,52.0,5,0.12,,2,,0,0,0.17,5.38,30.77,57.69,5.0,25.0,52.78,53,,,27,,
20251228,05,2,6,4375,照屋 厚仁,2,,,41,52.4,6,0.18,,5,,0,0,0.16,5.83,41.67,60.0,5.0,42.86,46.43,58,,,78,,
20251228,05,3,1,3730,塩崎 優司,3,,,53,52.6,1,0.13,,1,,0,0,0.18,4.02,21.43,31.25,5.29,34.15,43.9,67,,,34,,
20251228,05,3,2,3303,渡辺 豊,2,,,58,52.2,2,0.19,,5,,0,0,0.18,4.66,24.56,42.98,6.08,39.62,69.81,24,,,67,,
20251228,05,3,3,4152,深水 慎一郎,3,,,45,52.8,4,0.17,,4,,0,0,0.17,5.2,35.29,48.24,5.78,42.03,53.62,49,,,75,,
20251228,05,3,4,3828,明石 正之,3,,,52,52.1,5,0.15,,3,,0,0,0.18,5.08,28.42,48.42,4.85,33.33,48.15,22,,,64,,
20251228,05,3,5,3327,野長瀬 正孝,1,,,58,52.0,3,0.17,,2,,0,0,0.16,6.23,45.56,64.44,5.78,34.78,58.7,31,,,80,,
20251228,05,3,6,3831,安藤 裕貴,3,,,51,52.3,6,0.18,,6,,0,0,0.16,5.42,37.04,51.85,4.4,24.53,39.62,20,,,28,,
20251228,05,4,1,3950,石川 哲秀,3,,,49,56.2,1,0.15,,5,,0,0,0.15,3.65,16.67,31.82,4.75,25.0,50.0,43,,,54,,
20251228,05,4,2,5253,藤井 太雅,3,,,23,52.1,2,0.24,,6,,1,0,0.16,4.27,28.13,34.38,3.0,10.61,19.7,56,,,32,,
20251228,05,4,3,3455,谷本 幸司,3,,,54,51.0,3,0.22,,4,,0,0,0.18,4.97,27.17,46.74,5.5,30.0,40.0,26,,,42,,
20251228,05,4,4,5122,相馬 翔,3,,,24,52.8,4,0.08,,1,,0,0,0.17,4.26,21.43,40.48,5.12,34.62,53.85,19,,,83,,
20251228,05,4,5,4191,赤羽 克也,2,,,44,52.8,5,0.08,,2,,0,0,0.18,5.79,40.0,58.33,6.38,44.12,69.12,70,,,45,,
20251228,05,4,6,4238,毒島 誠,1,,,41,52.0,6,0.09,,3,,0,0,0.13,7.52,46.15,63.46,8.15,63.83,72.34,66,,,52,,
20251228,05,5,1,4895,門間 雄大,3,,,34,53.8,1,0.18,,2,,0,0,0.16,5.14,26.79,48.21,5.23,28.85,48.08,64,,,76,,
20251228,05,5,2,4188,久田 敏之,1,,,44,52.0,2,0.18,,1,,0,0,0.14,7.83,65.96,76.6,7.66,65.63,75.0,11,,,65,,
20251228,05,5,3,4200,早川 尚人,3,,,43,53.3,3,0.24,,5,,0,0,0.18,4.15,17.86,33.93,5.31,25.0,56.25,21,,,82,,
20251228,05,5,4,5246,楠 将太郎,3,,,24,52.0,4,0.26,,6,,0,0,0.18,5.07,30.77,48.35,4.5,13.64,31.82,46,,,31,,
20251228,05,5,5,5047,國分 将太郎,3,,,31,53.0,5,0.31,,4,,0,0,0.17,4.54,25.53,42.55,4.72,27.16,45.68,47,,,69,,
20251228,05,5,6,3679,飯島 昌弘,1,,,52,52.3,6,0.24,,3,,0,0,0.16,6.45,42.64,68.99,5.65,34.62,61.54,37,,,51,,
20251228,05,6,1,4973,栗原 直也,3,,,33,52.0,1,0.11,,1,,0,0,0.19,5.13,29.81,51.92,4.92,23.08,57.69,29,,,56,,
20251228,05,6,2,3857,阿波 勝哉,4,,,52,54.3,2,0.07,,2,,0,0,0.19,4.65,26.67,40.0,4.0,11.11,34.72,35,,,44,,
20251228,05,6,3,4438,森作 雄大,3,,,39,53.2,3,0.12,,4,,0,0,0.13,5.12,38.46,48.72,6.02,46.51,65.12,63,,,43,,
20251228,05,6,4,5115,香川 颯太,2,,,25,52.0,4,0.17,,5,,0,0,0.15,4.24,21.82,36.36,5.82,32.14,64.29,52,,,50,,
20251228,05,6,5,5191,飛田 江己,1,,,24,52.0,5,0.25,,3,,0,0,0.13,6.68,45.97,68.55,6.79,50.0,67.65,12,,,37,,
20251228,05,6,6,5318,河内 一馬,3,,,24,52.7,6,0.23,,6,,0,0,0.19,2.61,7.79,12.99,2.7,5.0,20.0,55,,,85,,
20251228,05,7,1,5294,豊田 祥生,3,,,23,51.0,1,0.15,,2,,0,0,0.17,3.87,18.87,27.36,3.74,10.53,26.32,44,,,53,,
20251228,05,7,2,4706,三浦 洋次朗,2,,,37,51.0,2,0.14,,1,,0,0,0.17,5.76,38.84,56.2,6.53,51.16,67.44,39,,,46,,
20251228,05,7,3,3977,山本 兼士,3,,,48,52.4,4,0.13,,4,,0,0,0.18,4.38,19.81,35.85,4.75,27.78,36.11,59,,,24,,
20251228,05,7,4,5179,藤本 元輝,3,,,28,52.9,5,0.06,,6,,0,0,0.17,4.54,30.38,41.77,4.06,18.75,37.5,61,,,35,,
20251228,05,7,5,3748,小黒 竜吾,3,,,50,53.5,6,0.13,,3,,0,0,0.18,3.98,15.63,34.38,3.81,17.54,33.33,13,,,72,,
20251228,05,7,6,3327,野長瀬 正孝,1,,,58,52.0,3,0.11,,5,,0,0,0.16,6.23,45.56,64.44,5.78,34.78,58.7,31,,,80,,
20251228,05,8,1,5077,滝沢 崚,4,,,28,52.0,1,0.31,,5,,0,0,0.14,3.48,15.15,24.24,3.28,5.56,19.44,28,,,81,,
20251228,05,8,2,4191,赤羽 克也,2,,,44,52.8,2,0.22,,1,,0,0,0.18,5.79,40.0,58.33,6.38,44.12,69.12,70,,,45,,
20251228,05,8,3,4093,吉田 宗弘,3,,,44,51.0,3,0.23,,4,,0,0,0.22,4.04,18.68,34.07,4.2,21.52,36.71,62,,,55,,
20251228,05,8,4,4152,深水 慎一郎,3,,,45,52.8,5,0.22,,3,,0,0,0.17,5.2,35.29,48.24,5.78,42.03,53.62,49,,,75,,
20251228,05,8,5,3854,吉川 元浩,1,,,53,52.0,4,0.18,,2,,1,0,0.14,6.58,40.95,60.95,6.25,41.67,50.0,40,,,61,,
20251228,05,8,6,5377,鳥居塚 嶺王,4,,,21,49.5,6,0.17,,6,,1,0,0.16,3.35,13.33,21.33,2.0,0.0,0.0,27,,,60,,
20251228,05,9,1,3306,武田 正紀,3,,,57,53.7,1,0.01,,1,,0,0,0.18,3.9,14.1,25.64,3.77,10.0,23.33,72,,,58,,
20251228,05,9,2,3950,石川 哲秀,3,,,49,56.2,2,0.01,,2,,0,0,0.15,3.65,16.67,31.82,4.75,25.0,50.0,43,,,54,,
20251228,05,9,3,4375,照屋 厚仁,2,,,41,52.4,5,0.03,,5,,0,0,0.16,5.83,41.67,60.0,5.0,42.86,46.43,58,,,78,,
20251228,05,9,4,4200,早川 尚人,3,,,43,53.3,6,0.09,,4,,0,0,0.18,4.15,17.86,33.93,5.31,25.0,56.25,21,,,82,,
